2022-04-20,12860.399007864682
2022-04-27,14328.893760040282
2022-05-04,15774.412606127977
2022-05-11,15989.930554054785
2022-05-18,16714.95957021396
2022-05-25,15010.575416726919
2022-06-01,15143.514150716484
2022-06-08,15719.08930836624
2022-06-15,15688.904145598177
2022-06-22,15898.005960109696
